schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract,normalized_path_progress
511,holdout__holdout_12__teb__delay_050,holdout,holdout_12,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,237,1184,0.037611630175285925,0.09602710984458156,11.839999999999792,11.839999999999792,5.196261236369164,0.08807539908309603,0.015055470472573832,0.05940332,true,true,true,true,0.9931032540761769
513,discovery__discovery_18__teb__tau_w_100,discovery,discovery_18,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,252,1259,0.05270747158991474,0.09349280864631704,12.589999999999776,12.589999999999776,5.074959189810187,0.18947566895032408,0.012530924619047612,0.026737675,true,true,true,true,0.9934656833793023
506,discovery__discovery_10__teb__tau_y_500,discovery,discovery_10,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,footprint_collision,footprint_collision,true,0,374,1866,0.9486427011287422,0.4869782130994376,18.660000000000117,18.660000000000117,5.147787192620726,0.0,0.020097593425133703,0.122037802,true,true,true,true,0.8108107540519705
508,discovery__discovery_01__teb__tau_y_300,discovery,discovery_01,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,397,1981,0.02794940934231036,0.09937311581826572,19.810000000000297,19.810000000000297,6.543138655377988,0.06770426776707483,0.017032963090680087,0.042287349,true,true,true,true,0.9960994194047181
512,holdout__holdout_14__teb__tau_x_300,holdout,holdout_14,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,355,1773,0.07862208215475876,0.06738025419133536,17.729999999999972,17.729999999999972,6.586541626195861,0.026303154297147434,0.01294768752394366,0.028883184,true,true,true,true,1.0
514,holdout__holdout_03__tr__tau_y_300,holdout,holdout_03,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.385298783212793,0.5760375331505065,30.00000000000189,30.00000000000189,1.1551494537978906,0.581493891473431,0.0069245131483333345,0.033169288,true,true,true,true,0.10256565759300006
516,discovery__discovery_03__teb__tau_y_150,discovery,discovery_03,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,264,1319,0.07572012310697265,0.0996014931665142,13.189999999999763,13.189999999999763,5.59359984767989,0.11701515124214412,0.012304874803030313,0.024988544,true,true,true,true,0.9955365965026884
518,holdout__holdout_13__tr__tau_y_150,holdout,holdout_13,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.187683327589782,0.720247641683086,30.00000000000189,30.00000000000189,1.3090116887810879,0.38189110635817425,0.004417951540000002,0.020275832,true,true,true,true,0.17181941110954968
521,discovery__discovery_08__teb__delay_050,discovery,discovery_08,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,94,470,3.3280348070410795,0.3265781026078886,4.699999999999944,4.699999999999944,1.931608614365674,0.10067570851131835,0.022773187242105267,0.032320027,true,true,true,true,0.31209583628927234
515,discovery__discovery_20__tr__tau_w_100,discovery,discovery_20,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.478383733929045,0.6144046350341957,30.00000000000189,30.00000000000189,0.5654579642775334,0.4632111199179295,0.007156020713333326,0.018301642,true,true,true,true,0.0715419444099141
517,discovery__discovery_20__teb__tau_y_150,discovery,discovery_20,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,298,1487,0.07999512997177313,0.09694947633102778,14.869999999999727,14.869999999999727,6.249707587222943,0.1101161364953951,0.0199145499966443,0.060569465,true,true,true,true,0.992389121909158
519,discovery__discovery_15__teb__tau_w_100,discovery,discovery_15,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,250,1248,0.04592323722883477,0.09560073071350236,12.479999999999778,12.479999999999778,5.067384637261067,0.18649500853706522,0.013516283643999986,0.030920655,true,true,true,true,0.9937580979435193
520,holdout__holdout_10__teb__tau_x_100,holdout,holdout_10,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,268,1337,0.04967094655798462,0.09624703126394836,13.36999999999976,13.36999999999976,5.850528867287136,0.11889518617181735,0.0158644888544776,0.029874727,true,true,true,true,1.0
522,holdout__holdout_01__teb__e0,holdout,holdout_01,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,260,1300,0.016093033641698302,0.09474721548229591,12.999999999999767,12.999999999999767,5.5876789424849,0.20962995070279244,0.015294296811538466,0.032667759,true,true,true,true,0.997306047106038
523,holdout__holdout_09__tr__tau_y_150,holdout,holdout_09,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,528,2639,0.07851893055314271,0.09910611068727113,26.390000000001326,26.390000000001326,6.598074013762436,0.0800595309642481,0.009151552689393935,0.033442412,true,true,true,true,0.989440706718465
527,holdout__holdout_18__tr__e0,holdout,holdout_18,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,290,1447,0.0795725252912737,0.09996576020409159,14.469999999999736,14.469999999999736,5.660025249554628,0.06329677000857147,0.01123269564482758,0.027046311,true,true,true,true,0.9883670715949127
524,discovery__discovery_13__tr__tau_y_500,discovery,discovery_13,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,506,2527,0.07919313180821637,0.09938967414077972,25.27000000000115,25.27000000000115,6.031926674829951,0.036580423571747955,0.009002038499999997,0.022384749,true,true,true,true,0.9880686503913716
525,discovery__discovery_10__teb__delay_050,discovery,discovery_10,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,280,1396,0.07999582239543294,0.010383783414933503,13.959999999999747,13.959999999999747,5.533684503358684,0.08959165966874236,0.019422549642857143,0.04082176,true,true,true,true,0.9893812039994142
532,holdout__holdout_15__tr__tau_y_500,holdout,holdout_15,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,footprint_collision,footprint_collision,true,0,216,1078,4.123121976105205,0.20912161216141162,10.779999999999815,10.779999999999815,1.404546196544066,0.0,0.008617180685185187,0.022893901,true,true,true,true,0.19524268798778924
526,holdout__holdout_18__teb__tau_y_500,holdout,holdout_18,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,287,1435,0.06403202078780176,0.09739351791752723,14.349999999999739,14.349999999999739,5.80525124438031,0.21789352935647033,0.01732069862369337,0.078633531,true,true,true,true,0.9953088560111174
531,holdout__holdout_20__teb__tau_w_300,holdout,holdout_20,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,326,1628,0.025990093456484054,0.09663367545240276,16.279999999999745,16.279999999999745,5.245985490758299,0.12783809255437859,0.012808573567484665,0.043450137,true,true,true,true,0.9972677178102859
528,holdout__holdout_04__teb__tau_w_300,holdout,holdout_04,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,301,1505,0.034454678194180105,0.09793916879936558,15.049999999999724,15.049999999999724,5.0282675622421955,0.029466520735051755,0.015626888239202646,0.04021318,true,true,true,true,0.995336469336692
529,holdout__holdout_09__teb__tau_w_100,holdout,holdout_09,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,355,1775,0.008837720752703355,0.09771245078550718,17.749999999999975,17.749999999999975,6.93545234506618,0.14093204592697492,0.014700885225352095,0.034833228,true,true,true,true,0.9987865171881283
530,holdout__holdout_11__teb__tau_x_100,holdout,holdout_11,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,257,1285,1.3476023402459953,0.8863966013905565,12.84999999999977,12.84999999999977,5.286667087349383,0.015520987642940298,0.02457193620542638,0.072233313,true,true,true,true,0.7604273551584227
534,discovery__discovery_20__tr__delay_100,discovery,discovery_20,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.476677022303733,0.3365697523564075,30.00000000000189,30.00000000000189,0.6589587492790487,0.46810760948069813,0.0060462560783333345,0.034698508,true,true,true,true,0.07061087856440622
533,holdout__holdout_15__tr__tau_y_300,holdout,holdout_15,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.36010649447077,0.11165419249738961,30.00000000000189,30.00000000000189,0.9608924171654131,0.24177912913170663,0.00938531587833334,0.022721711,true,true,true,true,0.15685889325744692
537,discovery__discovery_03__tr__tau_x_300,discovery,discovery_03,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,279,1394,0.07801456706409639,0.07048969873458262,13.939999999999747,13.939999999999747,5.377942120451948,0.08527512248318388,0.012204120964157718,0.02269561,true,true,true,true,0.9870089974297065
538,discovery__discovery_10__tr__tau_x_300,discovery,discovery_10,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,321,1602,0.05572964282667838,0.09997731412159021,16.019999999999705,16.019999999999705,5.499860752425684,0.08088046703668063,0.010839939099688478,0.027051311,true,true,true,true,1.0
536,discovery__discovery_13__tr__tau_y_300,discovery,discovery_13,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,0.07971061011018293,0.7773313315430723,30.00000000000189,30.00000000000189,5.885005196827342,0.00730303166254025,0.008534500491666663,0.041398507,true,true,true,true,0.9873896136391833
535,discovery__discovery_02__tr__delay_100,discovery,discovery_02,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.384961180807477,0.7891646470874549,30.00000000000189,30.00000000000189,0.4895346036828808,0.7965548382088048,0.009208918505000007,0.05731584,true,true,true,true,0.09169567296907032
541,holdout__holdout_18__tr__delay_200,holdout,holdout_18,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,364,1819,0.020245684514499748,0.09914122333904016,18.190000000000044,18.190000000000044,6.204955038739388,0.10862844049226744,0.010830885912087905,0.039869881,true,true,true,true,0.9999472936943963
543,holdout__holdout_16__tr__e0,holdout,holdout_16,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,285,1421,0.07957249232253727,0.09958623510837243,14.209999999999742,14.209999999999742,5.288624569277598,0.08035550070719329,0.011211742585964904,0.025133988,true,true,true,true,0.9866010184453524
542,holdout__holdout_13__tr__tau_x_100,holdout,holdout_13,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.182786592129162,0.883992443187168,30.00000000000189,30.00000000000189,1.7356468080834904,0.329928659206254,0.006873643213333335,0.024127945,true,true,true,true,0.17134334942089205
540,holdout__holdout_02__teb__tau_y_500,holdout,holdout_02,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,339,1692,0.07961532758709061,0.04075424987349579,16.919999999999845,16.919999999999845,5.216112895728505,0.0857305331166078,0.019506201713864295,0.044461523,true,true,true,true,0.9878936655280329
539,discovery__discovery_20__teb__delay_050,discovery,discovery_20,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,310,1547,0.06298651007055174,0.09694337161039793,15.469999999999715,15.469999999999715,6.2822729025247765,0.11860295961367662,0.022442716196774206,0.056792865,true,true,true,true,0.9981805450565485
546,discovery__discovery_19__teb__e0,discovery,discovery_19,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,219,1095,0.07428148079051973,0.09530002678070347,10.949999999999811,10.949999999999811,4.916992223973917,0.13782149207880234,0.012355704867579904,0.03082212,true,true,true,true,0.9936099342472615
544,discovery__discovery_12__tr__tau_w_300,discovery,discovery_12,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.311085114815012,0.6672130821462848,30.00000000000189,30.00000000000189,1.3499507245945244,0.6301079474921318,0.006982037256666665,0.02323803,true,true,true,true,0.12207096181963525
545,discovery__discovery_09__teb__tau_x_100,discovery,discovery_09,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,250,1246,0.047394487463388396,0.09728291815377807,12.459999999999779,12.459999999999779,5.190615678467895,0.12196791390505758,0.018799073060000004,0.084820193,true,true,true,true,0.9932410040642858
548,discovery__discovery_18__teb__e0,discovery,discovery_18,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,229,1145,0.06866543970028346,0.09758280295058493,11.4499999999998,11.4499999999998,5.064510667506286,0.18018564996170516,0.01290237994323144,0.031933724,true,true,true,true,0.9940801033903307
551,holdout__holdout_04__tr__tau_y_300,holdout,holdout_04,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,264,1320,0.07973625815398426,0.09993744937381717,13.199999999999763,13.199999999999763,4.932850380767694,0.08556707202048444,0.010631707643939396,0.016874348,true,true,true,true,0.9851411978035722
549,holdout__holdout_05__teb__tau_x_100,holdout,holdout_05,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,245,1225,0.07547505618931391,0.055507440217513034,12.249999999999783,12.249999999999783,5.28465257517124,0.18020474658506852,0.01706081156734692,0.042817738,true,true,true,true,0.9866499668962098
547,holdout__holdout_03__tr__e0,holdout,holdout_03,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.3985401823510895,0.7948975648730753,30.00000000000189,30.00000000000189,1.0306467741913308,0.5852547458297098,0.007503567224999995,0.038924061,true,true,true,true,0.10156047535645085
554,holdout__holdout_06__tr__e0,holdout,holdout_06,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,254,1266,0.07511148151002987,0.09986907408358679,12.659999999999775,12.659999999999775,4.9439335262636,0.08867952945473843,0.011585877299212604,0.057334901,true,true,true,true,0.9859054796521324
550,holdout__holdout_18__teb__delay_050,holdout,holdout_18,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,289,1442,0.003789195156342263,0.09985230166406606,14.419999999999737,14.419999999999737,5.839327860595831,0.23007892211896375,0.017542642543252582,0.035996599,true,true,true,true,0.9993755631484316
552,holdout__holdout_20__teb__delay_200,holdout,holdout_20,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,339,1691,0.04360657429001103,0.09900962405113956,16.909999999999844,16.909999999999844,5.673038072478039,0.11634867133188209,0.012822031259587025,0.034726546,true,true,true,true,0.9983572529770741
553,discovery__discovery_06__tr__delay_200,discovery,discovery_06,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,295,1471,0.06605412496562385,0.09613094040192595,14.70999999999973,14.70999999999973,5.362556072654262,0.0939448995507745,0.011590310810169493,0.029389075,true,true,true,true,0.9951779877963247
